"id","address","coordinates","phone","rating","restaurent","review_count","timestamp","zip_code"
"OmB4X44Ru8gjD6qgSNlXdg","[{""S"":""1226 2nd Ave""},{""S"":""New York, NY 10065""}]","40.7638675 , -73.9616489","(212) 758-1775","3.5","Primola Restaurant","144","03/03/2022, 22:37:03","10065"
"v0opDMezc6pKgdfR22KUnQ","[{""S"":""18 W 38th St""},{""S"":""New York, NY 10018""}]","40.75128 , -73.98376","(646) 478-8345","4.5","Da Tang Szechuan","300","03/03/2022, 22:37:23","10018"
"EHT6Q9TWYp8NV11f5xBZkg","[{""S"":""440 Jersey Ave""},{""S"":""Jersey City, NJ 07302""}]","40.717377 , -74.048349","(201) 333-7004","2.5","Bubby's Burritos","177","03/03/2022, 22:37:44","07302"
"BpdlX1j1-FbOC1dWIrZv4w","[{""S"":""967 Lexington Ave""},{""S"":""New York, NY 10021""}]","40.769207 , -73.962791","(212) 988-4624","3.5","Bella Blu","267","03/03/2022, 22:37:01","10021"
"'-ny71r0XOTT9SIXLLt-szA","[{""S"":""160 Havemeyer St""},{""S"":""New York, NY 11211""}]","40.71147 , -73.95777","(347) 529-5999","4.0","Momo Ramen","30","03/03/2022, 22:37:17","11211"
"Z-QmxQZAJEy5GXqA82Bemw","[{""S"":""24 Minetta Ln""},{""S"":""New York, NY 10012""}]","40.730508 , -74.001238","(212) 606-4054","4.5","Da Toscano","58","03/03/2022, 22:37:02","10012"
"lxKFLdnWRglNVQg7O20-RQ","[{""S"":""3887 Broadway""},{""S"":""New York, NY 10032""}]","40.8375109438682 , -73.9426190258619","(212) 304-0265","4.5","Sweet Life Pastry","130","03/03/2022, 22:37:37","10032"
"VHkiswx23peLA9Y8rHMo7Q","[{""S"":""6800 Park Ave""},{""S"":""Guttenberg, NJ 07093""}]","40.791303163438904 , -74.0040989","(201) 662-7118","4.5","Cavalino's Restaurant","46","03/03/2022, 22:37:06","07093"
"1UqrqRx_35w87pQeg17Gqg","[{""S"":""257 6th Ave""},{""S"":""New York, NY 10014""}]","40.72902 , -74.00277","(212) 645-0193","3.5","El Toro Blanco","386","03/03/2022, 22:37:36","10014"
"YLVvBYOumnR9ewrrqQbcxA","[{""S"":""433 Graham Ave""},{""S"":""Brooklyn, NY 11211""}]","40.71793570773689 , -73.94514389620791","(718) 383-7395","4.0","Anthony & Son Panini Shoppe","380","03/03/2022, 22:36:58","11211"
"Uj3QA_FsDcGtn_kpsIxU1w","[{""S"":""117 Tonnelle Ave""},{""S"":""Jersey City, NJ 07306""}]","40.7352069 , -74.0671543","(201) 200-9898","4.0","Taqueria & Deli Gloria's","58","03/03/2022, 22:37:41","07306"
"bnaeQCoBiQ7a5IfyBkrGCg","[{""S"":""245 E 44th St""},{""S"":""New York, NY 10017""}]","40.75157 , -73.97172","(212) 986-2800","4.0","MIFUNE New York","210","03/03/2022, 22:37:10","10017"
"IIsJN_ilLI36zGAF3SMCCQ","[{""S"":""964 Amsterdam Ave""},{""S"":""New York, NY 10025""}]","40.8015 , -73.96534","(212) 866-1336","4.0","La Piccola Cucina","115","03/03/2022, 22:37:06","10025"
"kkVutuFSHhCd2Xtm_0ia2A","[{""S"":""332 E 9th St""},{""S"":""New York, NY 10003""}]","40.728498 , -73.98615","(929) 420-5917","4.5","Sushi Kai","119","03/03/2022, 22:37:11","10003"
"hOLv0a65RSb5QvFd0FrYjw","[{""S"":""214 Stanhope St""},{""S"":""Brooklyn, NY 11237""}]","40.700351 , -73.920546","(718) 455-5012","4.5","Taqueria Santa Fe","128","03/03/2022, 22:37:37","11237"
"n2xFYgwuo1-ToqNnCkvdtg","[{""S"":""320 W 36th St""},{""S"":""New York, NY 10018""}]","40.75374 , -73.99374","(646) 386-0090","4.0","Burgerology Midtown","35","03/03/2022, 22:37:40","10018"
"zDoqJFvmKnjxBmhechlLFg","[{""S"":""601 Greenwood Ave""},{""S"":""Brooklyn, NY 11218""}]","40.6514621241404 , -73.9757554605603","(929) 337-6666","4.0","Cena Brooklyn","115","03/03/2022, 22:37:43","11218"
"YOuxIvQh4RbX14Sh98m74Q","[{""S"":""43-20 Greenpoint Ave""},{""S"":""Sunnyside, NY 11104""}]","40.7409739 , -73.921299","(718) 361-6513","4.5","Mr Burrito","37","03/03/2022, 22:37:39","11104"
"rd1mykKYMBlJW33kQmTRNQ","[{""S"":""15 St Marks Pl""},{""S"":""New York, NY 10003""}]","40.72936 , -73.98884","(646) 596-8180","5.0","Mine Craft Sushi","15","03/03/2022, 22:37:15","10003"
"7jG0JgpWs4APQRflhIyhhQ","[{""S"":""1167 2nd Ave""},{""S"":""New York, NY 10065""}]","40.76228 , -73.963519","(212) 725-5362","5.0","Lena’s Italian Kitchen","65","03/03/2022, 22:36:58","10065"
"dEbI8l8o9mevbRdjANzsng","[{""S"":""783 9th Ave""},{""S"":""New York, NY 10019""}]","40.76497010727244 , -73.98807987570763","(347) 745-0600","4.5","Prime Meat Rokko","69","03/03/2022, 22:37:11","10019"
"_URXTaYBbd2XX5qJbDkKAg","[{""S"":""183 Bedford Ave""},{""S"":""Brooklyn, NY 11211""}]","40.717799 , -73.957446","(646) 404-9080","4.0","Taco Morelos","100","03/03/2022, 22:37:37","11211"
"V1kPnrBjxs17oTBExksIqw","[{""S"":""67 2nd Ave""},{""S"":""New York, NY 10003""}]","40.726191 , -73.989755","(646) 490-4114","4.5","SESTINA","100","03/03/2022, 22:37:02","10003"
"HJwXGxmXdB1X3gfCZMujjg","[{""S"":""446 Dean St""},{""S"":""Brooklyn, NY 11217""}]","40.6819311529398 , -73.9762727916241","(718) 678-4200","3.5","Broccolino","280","03/03/2022, 22:37:07","11217"
"7wrFd9tnIBMClzDnrWdSNw","[{""S"":""450 60th St""},{""S"":""West New York, NJ 07093""}]","40.7885757502878 , -74.0158536518411","(201) 868-0630","4.5","Chinatown Kitchen","10","03/03/2022, 22:37:29","07093"
"GmtybiZEicQ4qqPTzhqVew","[{""S"":""7100 Grand Ave""},{""S"":""Maspeth, NY 11378""}]","40.72762 , -73.892011","(718) 898-9500","3.5","Taste of China","86","03/03/2022, 22:37:26","11378"
"Njvg4CQH85zr_qCzTfC9Xg","[{""S"":""1701 1st Ave""},{""S"":""New York, NY 10128""}]","40.77843 , -73.94863","(212) 369-3455","3.5","Roma Pizza","352","03/03/2022, 22:37:02","10128"
"VR7vl4qSerSyEMpHc0Bp9w","[{""S"":""231 Thompson St""},{""S"":""New York, NY 10012""}]","40.7295 , -73.999026","(212) 505-2555","4.0","Go! Go! Curry!","251","03/03/2022, 22:37:12","10012"
"RQic4NVDNhCwJRCK-Rgp0w","[{""S"":""7112 Grand Ave""},{""S"":""Maspeth, NY 11378""}]","40.727802 , -73.891651","(718) 205-5360","3.0","Halal Kitchen","50","03/03/2022, 22:37:29","11378"
"OoX5o5eY2JOBtZpEmSgSmw","[{""S"":""115 Delancey St""},{""S"":""New York, NY 10002""}]","40.7182566 , -73.9881462","","3.5","Kuro Obi - Essex Crossing","9","03/03/2022, 22:37:19","10002"
"LT0yyLNM84EiJj9DL0rfHA","[{""S"":""314 E 70th St""},{""S"":""New York, NY 10021""}]","40.76701 , -73.95846","(646) 869-0339","4.5","Hui Restaurant & Bar","214","03/03/2022, 22:37:20","10021"
"Rc1lxc5lSKJYd162JHNMfQ","[{""S"":""403 W 43rd St""},{""S"":""New York, NY 10036""}]","40.7591968 , -73.9923361","(212) 602-1910","4.0","Bea","2585","03/03/2022, 22:36:29","10036"
"CpZ5fw9rxHOdLmdtW1Qdbw","[{""S"":""12-21 Astoria Blvd""},{""S"":""Astoria, NY 11102""}]","40.77235 , -73.92922","(347) 730-6181","4.5","Arcadia Bar & Kitchen","121","03/03/2022, 22:37:35","11102"
"mWi1AZgb8HJjDsnz5lXsLA","[{""S"":""125 W 44th St""},{""S"":""New York, NY 10036""}]","40.75673 , -73.9843","(347) 625-1220","4.0","Hunt & Fish Club","596","03/03/2022, 22:36:39","10036"
"OsnvNfvVnpjnFklon1s-vg","[{""S"":""137 E 116th St""},{""S"":""New York, NY 10029""}]","40.79882 , -73.94168","(646) 590-3975","4.0","La Chula","214","03/03/2022, 22:37:35","10029"
"qiw9Kgsu5YVGrQL_OeDmcQ","[{""S"":""248 E 52nd St""},{""S"":""Fl 2""},{""S"":""New York, NY 10022""}]","40.75613 , -73.9682","(212) 813-1800","3.5","Hide-Chan Ramen","1351","03/03/2022, 22:36:31","10022"
"_f6jjUliJY8IVrgkcgG_zw","[{""S"":""2686 Pitkin Ave""},{""S"":""Brooklyn, NY 11208""}]","40.6751870148044 , -73.8729380071163","(718) 348-0538","4.5","Lee Good Taste","15","03/03/2022, 22:37:32","11208"
"F76RYME8VeIIJDkVCOe0rg","[{""S"":""358 W 23rd St""},{""S"":""New York, NY 10011""}]","40.7460136413574 , -74.0009002685547","(212) 463-0535","2.5","Tequila Chito's Mexican Grill","220","03/03/2022, 22:37:39","10011"
"FfUc69vNKeTkGqdpnq0giQ","[{""S"":""1513A Myrtle Ave""},{""S"":""Brooklyn, NY 11237""}]","40.6992860185837 , -73.9152270555496","(718) 821-8888","4.0","Fansway Teriyaki Kitchen","33","03/03/2022, 22:37:28","11237"
"UXIEHwXDbd5IcTfK-m_P-g","[{""S"":""1693A Putnam Ave""},{""S"":""Ridgewood, NY 11385""}]","40.7002962 , -73.9069016","(718) 381-6669","3.5","Happy Fresh Taco","67","03/03/2022, 22:37:44","11385"
"nw85LVh6H3JIiw3ugvhAmw","[{""S"":""196 8th Ave""},{""S"":""New York, NY 10011""}]","40.7432418 , -73.99970359599844","(212) 242-4551","3.5","Lasagna Chelsea Restaurant","549","03/03/2022, 22:36:59","10011"
"uzqDuM_7lVDnbkr0dAoM1A","[{""S"":""6320 Bergenline Ave""},{""S"":""West New York, NJ 07093""}]","40.7921362 , -74.0136587","(201) 861-8963","3.5","Green Shell Chinese & Italian Restaurant","17","03/03/2022, 22:37:31","07093"
"'-d4NCP8B0sXUUcWFsddVbw","[{""S"":""287 Bedford Ave""},{""S"":""Brooklyn, NY 11211""}]","40.71403 , -73.96147","(718) 782-7728","4.0","Border Burrito","40","03/03/2022, 22:37:41","11211"
"6KQ-jlXjOgb_uVeZxgimqQ","[{""S"":""706 Fulton St""},{""S"":""Brooklyn, NY 11217""}]","40.6857872009277 , -73.9737319946289","(718) 875-5362","3.0","Hua Long Chinese Restaurant","31","03/03/2022, 22:37:32","11217"
"zb45GcwBARV0DndrwAr-9A","[{""S"":""252 E Fort Lee Rd""},{""S"":""Bogota, NJ 07603""}]","40.8725881057144 , -74.0205895900726","(201) 996-1380","4.0","Riviera Maya Mexican Cuisine","297","03/03/2022, 22:37:39","07603"
"a52GUjv7jYD3Baa0Ltbytw","[{""S"":""394 Metropolitan Ave""},{""S"":""Brooklyn, NY 11211""}]","40.7139499 , -73.95519","(718) 782-8024","3.5","Golden Dragon Kitchen","24","03/03/2022, 22:37:29","11211"
"A73S-F6aUBatRnGtf4V0yA","[{""S"":""158 Hester St""},{""S"":""#A2""},{""S"":""New York, NY 10013""}]","40.71757 , -73.99695","","4.5","Red Bowl","6","03/03/2022, 22:37:30","10013"
"bCCW3DOK5vDR6x4qb2YzFw","[{""S"":""278 5th Ave""},{""S"":""Ste B""},{""S"":""Brooklyn, NY 11215""}]","40.674302 , -73.982406","(347) 254-7644","3.5","Calexico - Park Slope","465","03/03/2022, 22:37:37","11215"
"s2ii7iNxb0-hGVxHf0yexw","[{""S"":""7 Cornelia St""},{""S"":""New York, NY 10014""}]","40.7316536618558 , -74.0017022376845","(212) 727-1050","4.5","Menkoi Sato","244","03/03/2022, 22:37:10","10014"
"flHcoaHEWxACgc-Vk9MsOQ","[{""S"":""237 E 53rd St""},{""S"":""New York, NY 10022""}]","40.75718 , -73.9678837692742","(212) 588-9788","4.0","Jukai","171","03/03/2022, 22:37:10","10022"
"4q8jF2pKoWYbJXYmSNMG1g","[{""S"":""22-55 31st St""},{""S"":""Astoria, NY 11105""}]","40.77489721657789 , -73.91191391165746","(718) 728-2920","4.5","Rosario's","171","03/03/2022, 22:36:59","11105"
"TbbpihlBxYidyE_O65Ajbw","[{""S"":""81 Mott St""},{""S"":""New York, NY 10013""}]","40.71663080185816 , -73.9981349","(917) 675-6651","4.0","Hay Hay Roasted","81","03/03/2022, 22:37:24","10013"
"8oO6j7AlnAbMSJs9Oj9GIw","[{""S"":""22 East 49th St""},{""S"":""New York, NY 10017""}]","40.7573689002 , -73.9764462233","(212) 838-5972","4.5","Osteria Delbianco","112","03/03/2022, 22:36:57","10017"
"BkXb82Y2OIsQ5RpNNQOYmQ","[{""S"":""192 Union Ave""},{""S"":""Brooklyn, NY 11211""}]","40.70606422212563 , -73.949992","(718) 218-7919","4.0","China Express","124","03/03/2022, 22:37:23","11211"
"oB-4zuwbICQ0BvuS5D5Mtg","[{""S"":""6312 Broadway""},{""S"":""West New York, NJ 07093""}]","40.789624 , -74.008134","(917) 396-2301","4.5","Las Quesadillas","17","03/03/2022, 22:37:40","07093"
"bEloKDe-QVkwakAwmFKbbA","[{""S"":""207 12th Avenue""},{""S"":""Big Red Boat in Park""},{""S"":""New York, NY 10001""}]","40.7521174043978 , -74.0090024471283","(212) 989-6363","4.0","Frying Pan","1579","03/03/2022, 22:36:36","10001"
"6osYYrn77CbYPUrSnJOTBQ","[{""S"":""113 Jane St""},{""S"":""The Jane Hotel""},{""S"":""New York, NY 10014""}]","40.7383 , -74.00932","(212) 255-4143","3.5","Old Rose","119","03/03/2022, 22:37:08","10014"
"0WDHtP31HeVY0LP8INiFzQ","[{""S"":""153 Centre St""},{""S"":""New York, NY 10013""}]","40.717931 , -74.000283","","4.5","Rice Noodle Cart","159","03/03/2022, 22:37:22","10013"
"HHkTmzDBE9sGWvtSW9Ne8A","[{""S"":""87-09 Grand Ave""},{""S"":""Elmhurst, NY 11373""}]","40.736536 , -73.878328","(718) 803-2298","3.5","Tangra Masala","331","03/03/2022, 22:37:23","11373"
"lmiwPS9tl3cyMDGDeVstqQ","[{""S"":""508 Grand St""},{""S"":""Brooklyn, NY 11211""}]","40.71078 , -73.95076","(718) 387-1773","3.5","New Apolo","160","03/03/2022, 22:37:25","11211"
"XipQLDbyTl5tsLlyzAWzug","[{""S"":""162 E Broadway""},{""S"":""New York, NY 10002""}]","40.7141530317142 , -73.9904247969389","(646) 883-5453","4.5","Jajaja Mexicana","1085","03/03/2022, 22:36:33","10002"
"_FhKGcCbiYgtkXcCiwTAiA","[{""S"":""213 E 45th St""},{""S"":""New York, NY 10017""}]","40.752583 , -73.972274","(212) 867-5454","4.0","Aburiya Kinnosuke","776","03/03/2022, 22:36:33","10017"
"kj1rtdt2Omf56nHO0CObxQ","[{""S"":""145TH And Broadway""},{""S"":""Next to the newspaper stand and the S.E. corner""},{""S"":""New York, NY 10031""}]","40.82640713513 , -73.9503653707317","","5.0","Nice Tamale Lady","18","03/03/2022, 22:37:41","10031"
"pjBDqn25X3The5AhZD3glw","[{""S"":""491 Atlantic Ave""},{""S"":""Brooklyn, NY 11217""}]","40.6858552 , -73.98149149999999","(718) 683-2217","4.5","El Zason","28","03/03/2022, 22:37:41","11217"
"mi3r8tPY-nHGfsl-9BGmBw","[{""S"":""32 E 32nd St""},{""S"":""New York, NY 10016""}]","40.746042 , -73.983454","(917) 268-7268","4.5","Sushi By Boū - NoMad","254","03/03/2022, 22:36:38","10016"
"rpVX-o82EEOX8ZDnM28a_Q","[{""S"":""145 E 50th St""},{""S"":""The Kimberly Hotel""},{""S"":""New York, NY 10022""}]","40.75628 , -73.97144","(212) 888-4121","4.0","Bistango","314","03/03/2022, 22:36:56","10022"
"zhkyBId_RIPyiOFE2R1PRg","[{""S"":""437 3rd Ave""},{""S"":""New York, NY 10016""}]","40.743218821605325 , -73.97962789807694","(212) 481-8338","3.5","Nobi Sushi","204","03/03/2022, 22:37:12","10016"
"Kqb7MjTPNkjPMoFRd-rWpw","[{""S"":""122 1st Ave""},{""S"":""New York, NY 10009""}]","40.72713 , -73.98542","(212) 353-8880","4.0","MáLà Project","776","03/03/2022, 22:36:39","10009"
"lwfCl81r5a0mjxDNxNGC9w","[{""S"":""47 Bond St""},{""S"":""New York, NY 10012""}]","40.72583 , -73.99299","(212) 533-1932","4.0","Il Buco","732","03/03/2022, 22:36:58","10012"
"btLgjl8CEgW2wvB0ZI-Aqg","[{""S"":""41 E 20th St""},{""S"":""New York, NY 10003""}]","40.73888 , -73.98851","(212) 777-1955","4.0","Mari Vanna","698","03/03/2022, 22:36:40","10003"
"s9yeu2AneMTK4zRI96RzlQ","[{""S"":""740 Washington St""},{""S"":""Ste 1""},{""S"":""Hoboken, NJ 07030""}]","40.74594 , -74.02855","(201) 222-2400","4.0","Margherita's","418","03/03/2022, 22:37:00","07030"
"yA6X0jOWMJW0FRewgyUy9Q","[{""S"":""26 E 91st St""},{""S"":""New York, NY 10128""}]","40.7839431762695 , -73.9568481445312","(212) 828-6800","3.5","Gina La Fornarina","101","03/03/2022, 22:37:08","10128"
"RemvTpxalDjSew5HwmNzUQ","[{""S"":""30 Water St""},{""S"":""New York, NY 10004""}]","40.70329 , -74.01102","(646) 422-7906","4.0","The Dead Rabbit","1658","03/03/2022, 22:36:41","10004"
"lt3Leywt1pzy23OzDqYRVA","[{""S"":""41 Elizabeth St""},{""S"":""New York, NY 10013""}]","40.717025 , -73.996971","(212) 343-8339","3.0","XO Taste","241","03/03/2022, 22:37:24","10013"
"pFUV3Wc-c-U3yuJBjCkcvQ","[{""S"":""1345 Southern Blvd""},{""S"":""Store 1""},{""S"":""Bronx, NY 10459""}]","40.83204 , -73.89116","(718) 991-6369","5.0","Juiceade","10","03/03/2022, 22:37:45","10459"
"FrYsIO_pXB6csWkvy-nfbQ","[{""S"":""2161 2nd Ave""},{""S"":""New York, NY 10029""}]","40.7940072130959 , -73.9402346313","(917) 265-8398","3.5","Made In Mexico Harlem","120","03/03/2022, 22:37:38","10029"
"5PIEHs-0Jv-tS8bjDrypew","[{""S"":""30-10 Steinway St""},{""S"":""Astoria, NY 11103""}]","40.76372534484979 , -73.9154483","(929) 208-0755","4.5","Taco Tumba","57","03/03/2022, 22:37:37","11103"
"m3C3d47Bh4NJHGXvT6Rqbg","[{""S"":""369 Broadway""},{""S"":""Brooklyn, NY 11211""}]","40.70765 , -73.95493","(718) 407-0109","4.0","Mexico 2000 Restaurant","151","03/03/2022, 22:37:38","11211"
"x2kM5s7I7bppxsychF2Gbg","[{""S"":""1 American Dream Way""},{""S"":""East Rutherford, NJ 07073""}]","40.80896 , -74.07074","(551) 248-4980","3.5","Blue whale","19","03/03/2022, 22:37:32","07073"
"Y3xDbSHXs6apMA4JLGJZ1Q","[{""S"":""3511 35th Ave""},{""S"":""Astoria, NY 11106""}]","40.7566495 , -73.9250116","(718) 204-5002","4.0","Sac's Place","524","03/03/2022, 22:36:58","11106"
"lPIeccnT2RQTHFKpDafoxQ","[{""S"":""15 Mott St""},{""S"":""New York, NY 10013""}]","40.7142 , -73.99886","(212) 566-3841","4.5","Wo Hop Next Door","21","03/03/2022, 22:37:27","10013"
"22QsJuEb7zBqy6J8xDe8gw","[{""S"":""590 Grand St""},{""S"":""Jersey City, NJ 07304""}]","40.71726 , -74.06142","(201) 267-6760","4.0","La Brujeria","73","03/03/2022, 22:37:41","07304"
"zjGALLjlJblpZWarcDPpsg","[{""S"":""526 Washington St""},{""S"":""Hoboken, NJ 07030""}]","40.74311 , -74.0295","(201) 222-8148","3.5","Ayame Hibachi & Sushi","272","03/03/2022, 22:37:15","07030"
"_NVvlHZ6RUKADvZvcrBjKw","[{""S"":""2123 Williamsbridge Rd""},{""S"":""Bronx, NY 10461""}]","40.8559418 , -73.8558273","(718) 319-1208","3.5","Fresh Tortillas","54","03/03/2022, 22:37:20","10461"
"oY-tooKEm8F-6Il1JOQzKg","[{""S"":""162 W 56th St""},{""S"":""New York, NY 10019""}]","40.76465 , -73.98029","(212) 974-7482","4.0","Souvlaki GR","690","03/03/2022, 22:36:35","10019"
"unWoFZeSWa0DK1YMekO_Uw","[{""S"":""38 W 36th St""},{""S"":""New York, NY 10018""}]","40.7503233942813 , -73.9855566306885","(646) 858-2320","4.5","Trademark Bar + Kitchen","665","03/03/2022, 22:36:31","10018"
"NOh24SMS6k4pzNv8Ds7KDg","[{""S"":""17 Prince St""},{""S"":""New York, NY 10012""}]","40.722998 , -73.994171","(212) 625-2001","4.0","Cafe Habana","3202","03/03/2022, 22:36:30","10012"
"qYqe-kArMUebiEvxUPUlVg","[{""S"":""65 W 37th St""},{""S"":""New York, NY 10018""}]","40.7516246 , -73.9858858","(212) 382-2627","4.0","The Picnic Basket","458","03/03/2022, 22:36:37","10018"
"oMDKIzPJWkh99UuUP_4ikg","[{""S"":""496 6th Ave""},{""S"":""New York, NY 10011""}]","40.73623 , -73.99723","(917) 675-6942","4.5","MI-NE Deli","8","03/03/2022, 22:37:18","10011"
"'-pab00ajP_NS1KGfILveYA","[{""S"":""546 Laguardia Pl""},{""S"":""New York, NY 10012""}]","40.7289699 , -73.99837","(212) 979-7055","4.0","Marumi","434","03/03/2022, 22:37:11","10012"
"kwqOmEwWJ0D9PyCdFGE3-g","[{""S"":""14 E 34th St""},{""S"":""New York, NY 10016""}]","40.747844 , -73.983901","(212) 786-2068","4.0","Xian Famous Foods","733","03/03/2022, 22:37:23","10016"
"FKjAriOhhGZJSlkqrk8zWg","[{""S"":""992 6th Ave""},{""S"":""New York, NY 10018""}]","40.7513413 , -73.9864468","(212) 239-6712","4.5","I’Milky 沐白","258","03/03/2022, 22:36:41","10018"
"UB1mGugr1pvgUUP1eTNXrg","[{""S"":""16 E 41st St""},{""S"":""New York, NY 10017""}]","40.75225 , -73.98061","(646) 791-5690","4.5","Stone Bridge Pizza & Salad","295","03/03/2022, 22:36:34","10017"
"pSq53dIANeyXjPDEDglkUA","[{""S"":""E 72 St 5th Ave""},{""S"":""New York, NY 10128""}]","40.775333 , -73.968735","(212) 517-2233","3.5","Loeb Boathouse Central Park","1345","03/03/2022, 22:36:35","10128"
"Zq1eGIz-7lw0001wX0CldA","[{""S"":""48 Carmine St""},{""S"":""New York, NY 10014""}]","40.72989504586994 , -74.00346801294498","","4.5","Ramen Danbo","22","03/03/2022, 22:37:16","10014"
"Au1AcsukhrbUfn6oit8tZw","[{""S"":""652 10th Ave""},{""S"":""New York, NY 10036""}]","40.76201 , -73.99351","(646) 478-7308","4.5","Kochi","255","03/03/2022, 22:36:39","10036"
"WI_AYZSW8ds1GjFq3PQJRA","[{""S"":""212 Washington St""},{""S"":""Jersey City, NJ 07302""}]","40.7144521915461 , -74.037669933778","(201) 435-5151","4.0","Satis Bistro","710","03/03/2022, 22:36:59","07302"
"dMhRafXdr765DHe0k-QfaQ","[{""S"":""35 E 18th St""},{""S"":""New York, NY 10003""}]","40.737916 , -73.989488","(212) 475-5829","4.0","ABC Kitchen","3061","03/03/2022, 22:36:29","10003"
"74FFOreAgPphSwSZlfZzgw","[{""S"":""401 E 76th St""},{""S"":""New York, NY 10021""}]","40.7703854340118 , -73.9535711917713","(212) 249-2700","4.0","Jones Wood Foundry","737","03/03/2022, 22:36:39","10021"
"eQFev6AKW5AHz7P6jt0Giw","[{""S"":""17 West 20th St""},{""S"":""New York, NY 10011""}]","40.74041082164817 , -73.9921624","(917) 454-8095","3.5","The Gallery","3","03/03/2022, 22:37:20","10011"
"IfIyjm4SfORGYPbaAWST3g","[{""S"":""225 5th Ave""},{""S"":""New York, NY 10010""}]","40.743617 , -73.987867","(646) 922-7289","4.0","MEXiCUE","592","03/03/2022, 22:37:33","10010"
"iM_iGK22awAUWveNbX9j9w","[{""S"":""3 Clinton St""},{""S"":""New York, NY 10002""}]","40.72123 , -73.98408","(917) 265-8453","4.5","Biga Bite","132","03/03/2022, 22:37:01","10002"
"f7jZvRH-h76F4emzvKytaQ","[{""S"":""4906 Vernon Blvd""},{""S"":""Long Island City, NY 11101""}]","40.743232 , -73.954254","(718) 472-5598","4.0","Tuk Tuk","725","03/03/2022, 22:36:38","11101"
"0lZeHrKy9DLfBxek_oR3Kg","[{""S"":""122 E 17th St""},{""S"":""New York, NY 10003""}]","40.73590516663025 , -73.98767988956808","(212) 475-0969","3.5","Yama","439","03/03/2022, 22:37:11","10003"
"zC5GU4K-IHc25kXf6DVCBg","[{""S"":""131 First Ave""},{""S"":""New York, NY 10003""}]","40.727593 , -73.985612","","4.0","Brooklyn Dumpling Shop","242","03/03/2022, 22:37:23","10003"
"48bFNXISuqFzkAG3Iak8Gg","[{""S"":""83-29 Broadway""},{""S"":""Elmhurst, NY 11373""}]","40.74075 , -73.87905","(718) 271-6500","3.5","Guo’s Restaurant","38","03/03/2022, 22:37:28","11373"
"ItZ8CzZAGXGjB8_9HxDIXg","[{""S"":""172 8th Ave""},{""S"":""New York, NY 10011""}]","40.74256 , -74.00026","(212) 243-1688","3.0","Grand Sichuan Eastern","131","03/03/2022, 22:37:26","10011"
"hRjSYLEszj_fyFhU9FVJCQ","[{""S"":""362 Grove St""},{""S"":""Jersey City, NJ 07302""}]","40.7212611 , -74.0424912","(201) 217-8988","2.5","JC Sakura","94","03/03/2022, 22:37:19","07302"
"zPMSuQJRpXi11G_Tqv1LJQ","[{""S"":""78-05 Jamaica Ave""},{""S"":""Woodhaven, NY 11421""}]","40.6919899 , -73.8639984","(718) 296-3800","4.0","Mr. Wonton","29","03/03/2022, 22:37:32","11421"
"EEPyJJFSDNDHFbLMhbDjNg","[{""S"":""21 West End Ave""},{""S"":""West 60th Street & Freedom Place""},{""S"":""New York, NY 10023""}]","40.77275912931571 , -73.99077586611165","(212) 245-2380","4.0","Peperino NYC Pizza","82","03/03/2022, 22:37:05","10023"
"MCnexHfsclcOpLHS4_2U0A","[{""S"":""90 Thompson St""},{""S"":""New York, NY 10012""}]","40.72517 , -74.00212","(212) 625-1212","4.5","San Carlo Osteria Piemonte","251","03/03/2022, 22:36:58","10012"
"z8TIY5xLeQptbXxZp3LpsA","[{""S"":""15 W 56th St""},{""S"":""New York, NY 10019""}]","40.762862 , -73.975396","(646) 437-7272","4.5","Felice 56","54","03/03/2022, 22:37:02","10019"
"7xV4gzrgaOgQYtPC3FBZig","[{""S"":""128 E 7th St""},{""S"":""New York, NY 10009""}]","40.72608 , -73.98415","(212) 473-0220","4.5","Pylos","1158","03/03/2022, 22:36:32","10009"
"MEmKGwYjjkoibhNd_Tdtbw","[{""S"":""211 Wyckoff Ave""},{""S"":""Brooklyn, NY 11237""}]","40.702385 , -73.915728","(718) 497-4489","3.5","Taqueria Cocoyoc","122","03/03/2022, 22:37:41","11237"
"eTneVbjPKdo4gD9HfkDGdA","[{""S"":""1079 Broadway""},{""S"":""Brooklyn, NY 11221""}]","40.6947 , -73.93068","(347) 413-9695","4.5","Santa Panza","189","03/03/2022, 22:37:03","11221"
"7lztzQTF79er1RydVnPiDg","[{""S"":""491 Columbus Ave""},{""S"":""New York, NY 10024""}]","40.7848351 , -73.9730166","(212) 712-2222","3.5","Noi Due","226","03/03/2022, 22:37:02","10024"
"iQo5aJwTL_ZrXCdPFKq-RA","[{""S"":""1028 3rd Ave""},{""S"":""New York, NY 10065""}]","40.76283 , -73.96602","(212) 758-1902","4.0","Isle of Capri","263","03/03/2022, 22:36:57","10065"
"DW5SL9RM-kJnmRyYo4oEqg","[{""S"":""442 3rd Ave""},{""S"":""New York, NY 10016""}]","40.74364 , -73.97985","(212) 300-4245","4.0","Ruby's - Murray Hill","604","03/03/2022, 22:36:39","10016"
"hLwzr3ku6D2zsW9OUmp6cA","[{""S"":""5024 Bergenline Ave""},{""S"":""West New York, NJ 07093""}]","40.7832760321852 , -74.0203918615574","(201) 751-5929","3.5","El Tio Taco","69","03/03/2022, 22:37:42","07093"
